symbol,timestamp,close,endTime,startTime,chartPrevClose,interval,range 
EURGBP=X,1680566400,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680566700,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680567000,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680567300,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680567600,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680567900,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680568200,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680568500,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680568800,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680569100,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680569400,0.8785,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680569700,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680570000,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680570300,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680570600,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680570900,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680571200,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680571500,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680571800,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680572100,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680572400,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680572700,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680573000,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680573300,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680573600,0.8782,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680573900,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680574200,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680574500,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680574800,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680575100,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680575700,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680576000,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680576300,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680576600,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680576900,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680577200,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680577500,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680577800,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680578100,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680578400,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680578700,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680579000,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680579300,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680579600,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680579900,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680580200,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680580500,0.8777,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680580800,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680581100,0.8777,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680581400,0.8777,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680581700,0.8776,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680582000,0.8776,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680582300,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680582600,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680582900,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680583200,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680583500,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680583800,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680584100,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680584400,0.8778,1679957940,1679871600,0.8819,5m,1mo
