symbol,timestamp,close,endTime,startTime,chartPrevClose,interval,range
GBPCAD=X,1681686000,1.6662,,,1.6224,1wk,1y
GBPCAD=X,1682290800,1.6913,,,1.6224,1wk,1y
GBPCAD=X,1682506151,1.7007,,,1.6224,1wk,1y
AUDUSD=X,1650841200,0.7109,,,0.7178,1wk,1y
AUDUSD=X,1651446000,0.7121,,,0.7178,1wk,1y
AUDUSD=X,1652050800,0.6872,,,0.7178,1wk,1y
AUDUSD=X,1652655600,0.7042,,,0.7178,1wk,1y
AUDUSD=X,1653260400,0.7099,,,0.7178,1wk,1y
AUDUSD=X,1653865200,0.7209,,,0.7178,1wk,1y
AUDUSD=X,1654470000,0.7197,,,0.7178,1wk,1y
AUDUSD=X,1655074800,0.6993,,,0.7178,1wk,1y
AUDUSD=X,1655679600,0.6904,,,0.7178,1wk,1y
AUDUSD=X,1656284400,0.6898,,,0.7178,1wk,1y
AUDUSD=X,1656889200,0.6936,,,0.7178,1wk,1y
AUDUSD=X,1657494000,0.682,,,0.7178,1wk,1y
AUDUSD=X,1658098800,0.6989,,,0.7178,1wk,1y
AUDUSD=X,1658703600,0.7001,,,0.7178,1wk,1y
AUDUSD=X,1659308400,0.6912,,,0.7178,1wk,1y
AUDUSD=X,1659913200,0.7103,,,0.7178,1wk,1y
AUDUSD=X,1660518000,0.6873,,,0.7178,1wk,1y
AUDUSD=X,1661122800,0.7092,,,0.7178,1wk,1y
AUDUSD=X,1661727600,0.6795,,,0.7178,1wk,1y
AUDUSD=X,1662332400,0.6851,,,0.7178,1wk,1y
AUDUSD=X,1662937200,0.6769,,,0.7178,1wk,1y
AUDUSD=X,1663542000,0.6608,,,0.7178,1wk,1y
AUDUSD=X,1664146800,0.6513,,,0.7178,1wk,1y
AUDUSD=X,1664751600,0.6506,,,0.7178,1wk,1y
AUDUSD=X,1665356400,0.6301,,,0.7178,1wk,1y
AUDUSD=X,1665961200,0.6499,,,0.7178,1wk,1y
AUDUSD=X,1666566000,0.6451,,,0.7178,1wk,1y
AUDUSD=X,1667174400,0.6469,,,0.7178,1wk,1y
AUDUSD=X,1667779200,0.6705,,,0.7178,1wk,1y
AUDUSD=X,1668384000,0.6677,,,0.7178,1wk,1y
AUDUSD=X,1668988800,0.6753,,,0.7178,1wk,1y
AUDUSD=X,1669593600,0.6798,,,0.7178,1wk,1y
AUDUSD=X,1670198400,0.68,,,0.7178,1wk,1y
AUDUSD=X,1670803200,0.6717,,,0.7178,1wk,1y
AUDUSD=X,1671408000,0.6722,,,0.7178,1wk,1y
AUDUSD=X,1672012800,0.6807,,,0.7178,1wk,1y
AUDUSD=X,1672617600,0.6883,,,0.7178,1wk,1y
AUDUSD=X,1673222400,0.6984,,,0.7178,1wk,1y
AUDUSD=X,1673827200,0.6964,,,0.7178,1wk,1y
AUDUSD=X,1674432000,0.7154,,,0.7178,1wk,1y
AUDUSD=X,1675036800,0.6926,,,0.7178,1wk,1y
AUDUSD=X,1675641600,0.691,,,0.7178,1wk,1y
AUDUSD=X,1676246400,0.6881,,,0.7178,1wk,1y
AUDUSD=X,1676851200,0.6728,,,0.7178,1wk,1y
AUDUSD=X,1677456000,0.677,,,0.7178,1wk,1y
AUDUSD=X,1678060800,0.6579,,,0.7178,1wk,1y
AUDUSD=X,1678665600,0.6762,,,0.7178,1wk,1y
AUDUSD=X,1679270400,0.6654,,,0.7178,1wk,1y
AUDUSD=X,1679871600,0.6717,,,0.7178,1wk,1y
AUDUSD=X,1680476400,0.6672,,,0.7178,1wk,1y
AUDUSD=X,1681081200,0.6708,,,0.7178,1wk,1y
AUDUSD=X,1681686000,0.6743,,,0.7178,1wk,1y
AUDUSD=X,1682290800,0.6704,,,0.7178,1wk,1y
AUDUSD=X,1682506135,0.6608,,,0.7178,1wk,1y
GBPEUR=X,1650841200,1.192,,,1.189,1wk,1y
GBPEUR=X,1651446000,1.1696,,,1.189,1wk,1y
GBPEUR=X,1652050800,1.177,,,1.189,1wk,1y
GBPEUR=X,1652655600,1.1816,,,1.189,1wk,1y
GBPEUR=X,1653260400,1.176,,,1.189,1wk,1y
GBPEUR=X,1653865200,1.1648,,,1.189,1wk,1y
GBPEUR=X,1654470000,1.17,,,1.189,1wk,1y
GBPEUR=X,1655074800,1.1639,,,1.189,1wk,1y
GBPEUR=X,1655679600,1.1625,,,1.189,1wk,1y
GBPEUR=X,1656284400,1.1596,,,1.189,1wk,1y
GBPEUR=X,1656889200,1.1811,,,1.189,1wk,1y
GBPEUR=X,1657494000,1.1762,,,1.189,1wk,1y
GBPEUR=X,1658098800,1.1751,,,1.189,1wk,1y
GBPEUR=X,1658703600,1.1902,,,1.189,1wk,1y
GBPEUR=X,1659308400,1.1854,,,1.189,1wk,1y
GBPEUR=X,1659913200,1.1829,,,1.189,1wk,1y
GBPEUR=X,1660518000,1.1778,,,1.189,1wk,1y
GBPEUR=X,1661122800,1.1777,,,1.189,1wk,1y
GBPEUR=X,1661727600,1.1561,,,1.189,1wk,1y
GBPEUR=X,1662332400,1.1428,,,1.189,1wk,1y
GBPEUR=X,1662937200,1.1401,,,1.189,1wk,1y
GBPEUR=X,1663542000,1.1185,,,1.189,1wk,1y
GBPEUR=X,1664146800,1.139,,,1.189,1wk,1y
GBPEUR=X,1664751600,1.1386,,,1.189,1wk,1y
GBPEUR=X,1665356400,1.1499,,,1.189,1wk,1y
GBPEUR=X,1665961200,1.1453,,,1.189,1wk,1y
GBPEUR=X,1666566000,1.1653,,,1.189,1wk,1y
GBPEUR=X,1667174400,1.1396,,,1.189,1wk,1y
GBPEUR=X,1667779200,1.1389,,,1.189,1wk,1y
GBPEUR=X,1668384000,1.1496,,,1.189,1wk,1y
GBPEUR=X,1668988800,1.1606,,,1.189,1wk,1y
GBPEUR=X,1669593600,1.1672,,,1.189,1wk,1y
GBPEUR=X,1670198400,1.1622,,,1.189,1wk,1y
GBPEUR=X,1670803200,1.1455,,,1.189,1wk,1y
GBPEUR=X,1671408000,1.1295,,,1.189,1wk,1y
GBPEUR=X,1672012800,1.1231,,,1.189,1wk,1y
GBPEUR=X,1672617600,1.1357,,,1.189,1wk,1y
GBPEUR=X,1673222400,1.127,,,1.189,1wk,1y
GBPEUR=X,1673827200,1.1387,,,1.189,1wk,1y
GBPEUR=X,1674432000,1.1383,,,1.189,1wk,1y
GBPEUR=X,1675036800,1.1123,,,1.189,1wk,1y
GBPEUR=X,1675641600,1.1269,,,1.189,1wk,1y
GBPEUR=X,1676246400,1.1232,,,1.189,1wk,1y
GBPEUR=X,1676851200,1.1283,,,1.189,1wk,1y
GBPEUR=X,1677456000,1.1302,,,1.189,1wk,1y
GBPEUR=X,1678060800,1.13,,,1.189,1wk,1y
GBPEUR=X,1678665600,1.1297,,,1.189,1wk,1y
GBPEUR=X,1679270400,1.1338,,,1.189,1wk,1y
GBPEUR=X,1679871600,1.1353,,,1.189,1wk,1y
GBPEUR=X,1680476400,1.1295,,,1.189,1wk,1y
GBPEUR=X,1681081200,1.1188,,,1.189,1wk,1y
GBPEUR=X,1681686000,1.1201,,,1.189,1wk,1y
GBPEUR=X,1682290800,1.1301,,,1.189,1wk,1y
GBPEUR=X,1682506135,1.1289,,,1.189,1wk,1y
